FILENAME,websites,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
8056045.txt,http://www.kuerennkaycoato-co-jp.kuercnokayccata.rzyddn.top/ai/?authenticated=true&amp;amp;openid/gp/signin/x&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signinc3c9e4b3d5723edfabbbdb684f7299da568cf9c8,211,www.kuerennkaycoato-co-jp.kuercnokayccata.rzyddn.top,52,0,top,6.053283582,0.363636364,0.0002752,0.047305526,3,3,0,0,0,148,0.701,21,0.1,5,2,0,24,0.147,0,474,780,1,kuerennkaycoato-co-jpkuercnokayccatarzyddnai?authenticated=true&amp;amp;openidgpsigninx&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signinc3c9e4b3d5723edfabbbdb684f7299da568cf9c8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0
879697.txt,https://www.buddhismforkids.net,30,www.buddhismforkids.net,23,0,net,100,1,0.0384199,0.047693286,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,560,2247,1,buddhismforkids,100,100,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,22,11,17,0,0,16,1
680219.txt,https://www.nicelyorganized.nl,29,www.nicelyorganized.nl,22,0,nl,100,1,0.0082003,0.05730917,2,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,468,3897,1,icelyorgaized,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,9,4,6,19,0,17,1
590384.txt,https://www.cindyssuds.com,25,www.cindyssuds.com,18,0,com,100,1,0.5229071,0.053455187,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,3498,3957,1,cindyssuds,100,100,0,0,1,0,0,1,0,19,0,0,1,1,1,1,1,0,1,52,8,37,39,0,15,1
646390.txt,https://www.ckeep.com,20,www.ckeep.com,13,0,com,100,1,0.5229071,0.066865675,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,2540,3968,1,ckeep,100,100,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,91,3,16,59,2,18,1
45484.txt,https://www.nlnetlabs.nl,23,www.nlnetlabs.nl,16,0,nl,100,1,0.0082003,0.05630086,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,478,234,1,letlabs,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10,3,5,61,7,45,1
640529.txt,https://www.pillarhomes.com.au,29,www.pillarhomes.com.au,22,0,au,100,0.8,0.0100856,0.064610688,2,2,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,689,9381,1,pillrhomescom,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,13,23,31,60,0,67,1
mw52348.txt,http://www.joiavip.com.br,24,www.joiavip.com.br,18,0,br,78.27557058,0.727272727,0.0094423,0.05561379,2,2,0,0,0,11,0.458,0,0,0,0,0,2,0.083,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72295.txt,https://www.investordaily.com.au,31,www.investordaily.com.au,24,0,au,100,0.823529412,0.0100856,0.061547842,2,2,0,0,0,17,0.548,0,0,0,0,0,2,0.065,1,4945,9350,1,investordilycom,0,0,0,1,1,0,0,1,0,3,0,1,1,1,0,1,0,1,1,11,20,11,253,2,220,1
161986.txt,https://www.professorbainbridge.com,34,www.professorbainbridge.com,27,0,com,100,1,0.5229071,0.060284114,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,1608,1558,1,professorbainbridge,100,100,0,0,0,0,0,1,3,12,0,1,1,0,0,1,1,0,1,6,4,16,125,0,175,1
8006536.txt,http://accessobperbanca.zapatradex.com/,38,accessobperbanca.zapatradex.com,31,0,com,45.27835588,0.62962963,0.5229071,0.061995303,3,1,0,0,0,29,0.763,0,0,0,0,0,2,0.053,0,9,114,1,accessobperbancazapatradex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8062831.txt,https://hhu7u4sfmv.web.app/,27,hhu7u4sfmv.web.app,18,0,app,48.47303444,0.428571429,0.001502,0.031923197,3,1,0,0,0,14,0.519,2,0.074,0,0,0,3,0.111,1,108,8125,1,hhu7u4sfmvweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
mw59515.txt,http://www.havanaprom.com,24,www.havanaprom.com,18,0,com,72.65306122,1,0.5229071,0.063605671,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,2,479,1,havanaprom,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99299.txt,https://www.zadar-airport.hr,27,www.zadar-airport.hr,20,0,hr,100,0.615384615,0.0005731,0.056572383,2,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,1537,418,1,zadar-airport,100,100,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,24,16,17,113,11,134,1
234355.txt,https://www.qrtag.net,20,www.qrtag.net,13,0,net,100,1,0.0384199,0.053650082,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,182,886,1,qrtag,100,100,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,1,1,8,0,7,1
7967123.txt,https://att-102707.square.site/,30,att-102707.square.site,22,0,site,67.48113547,0.764705882,0.0017656,0.041381199,4,1,0,0,0,13,0.433,6,0.2,0,0,0,3,0.1,1,68,80,1,att-102707square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
242606.txt,https://www.meetchu.kr,21,www.meetchu.kr,14,0,kr,100,1,0.0022733,0.055045719,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,332,286,1,meetchu,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,12,14,0,1,4,1
