FILENAME,websites,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
483948.txt,https://www.heraklion-crete.org,30,www.heraklion-crete.org,23,0,org,100,0.666666667,0.0799628,0.06704027,3,1,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,454,487,1,heraklion-crete,100,100,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22,0,2,18,0,21,1
419022.txt,https://www.extravagancedesign.com,33,www.extravagancedesign.com,26,0,com,100,1,0.5229071,0.060683265,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,616,9666,1,extravagancedesign,100,100,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,28,12,21,49,1,51,1
mw136377.txt,http://www.211205.top,20,www.211205.top,14,0,top,62.54545455,1,0.0002752,0.021071787,3,1,0,0,0,2,0.1,6,0.3,0,0,0,1,0.05,0,2,30,0,0,16.66666667,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554.txt,https://www.teka.com,19,www.teka.com,12,0,com,100,1,0.5229071,0.069551145,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,1035,13806,1,teka,100,100,1,1,1,1,0,0,0,5,0,0,1,0,0,0,0,0,0,8,27,43,136,0,139,1
573604.txt,https://www.smartgiftsolutions.co.uk,35,www.smartgiftsolutions.co.uk,28,0,uk,100,0.904761905,0.028555,0.059575021,2,2,0,0,0,21,0.6,0,0,0,0,0,2,0.057,1,2275,1105,1,smartgiftsoltionsco,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,148,10,16,483,0,484,1
254534.txt,https://www.thejoyplus.com,25,www.thejoyplus.com,18,0,com,100,1,0.5229071,0.051716308,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,248,342,1,thejoyplus,100,100,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25,6,13,0,0,20,1
mw79872.txt,http://www.7south.com,21,www.7south.com,14,0,com,82.09366391,1,0.5229071,0.056263993,3,1,0,0,0,8,0.381,1,0.048,0,0,0,1,0.048,0,9,50,1,7south,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394357.txt,https://www.ecgermany.de,23,www.ecgermany.de,16,0,de,100,1,0.0326503,0.058679494,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,858,4231,1,ecgermany,100,100,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,23,17,22,77,4,9,1
472503.txt,https://www.wyre.gov.uk,22,www.wyre.gov.uk,15,0,uk,100,0.625,0.028555,0.043690003,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,613,1444,1,wyregov,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,9,4,10,37,0,37,1
152384.txt,https://www.narit.or.th,22,www.narit.or.th,15,0,th,100,0.75,0.0005097,0.067383859,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,1962,2086,1,narior,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,1,122,31,59,159,5,84,1
61337.txt,https://www.toynk.com,20,www.toynk.com,13,0,com,100,1,0.5229071,0.059967343,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,4885,3944,1,toynk,100,100,0,0,1,1,0,1,0,20,0,1,1,1,1,1,1,0,1,154,6,37,781,1,24,1
88698.txt,https://www.girinst.org,22,www.girinst.org,15,0,org,100,1,0.0799628,0.061070879,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,151,834,1,girinst,100,100,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,2,1,9,0,3,1
mw185113.txt,http://www.khmerosja.net,23,www.khmerosja.net,17,0,net,62.8909552,1,0.0384199,0.058681456,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51549.txt,https://www.taichung.gov.tw,26,www.taichung.gov.tw,19,0,tw,100,0.75,0.0021745,0.050901265,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,1222,827,1,aichunggov,0,0,1,0,1,0,0,0,1,4,0,1,1,1,0,0,0,0,0,45,6,16,182,3,127,1
45656.txt,https://www.leuven.be,20,www.leuven.be,13,0,be,100,1,0.0033189,0.049303507,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1158,11192,1,leuven,100,100,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,22,2,9,112,0,10,1
mw182040.txt,http://www.ccleaner.top,23,www.ccleaner.top,16,0,top,85.25641026,1,0.0002752,0.06829173,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,3,162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639887.txt,https://www.mjabbs.co.uk,23,www.mjabbs.co.uk,16,0,uk,100,0.777777778,0.028555,0.050801572,2,2,0,0,0,9,0.391,0,0,0,0,0,2,0.087,1,1745,1244,1,mjabbsco,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,52,1,3,43,0,10,1
mw122651.txt,http://www.interenodern.com,26,www.interenodern.com,20,0,com,76.10294118,1,0.5229071,0.07083052,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph00974.txt,https://nord10.firebaseapp.com/identity-login,44,nord10.firebaseapp.com,22,0,com,30.39098843,0.777777778,0.5229071,0.055246293,3,1,0,0,0,30,0.682,2,0.045,0,0,0,4,0.091,1,14,448,1,nord10firebaseappidentity-logi,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0
617362.txt,https://www.niyachristine.com,28,www.niyachristine.com,21,0,com,100,1,0.5229071,0.062283271,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1720,23523,1,niyachristine,100,100,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,14,5,16,55,0,18,1
mw79589.txt,http://www.t.gp,14,www.t.gp,8,0,gp,60,1,0.000006,0.041653751,2,1,0,0,0,2,0.143,0,0,0,0,0,1,0.071,0,11,68,1,t,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38024.txt,https://www.lemoniteur.fr,24,www.lemoniteur.fr,17,0,fr,100,1,0.0141483,0.060972196,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2434,1576,1,lemoniteur,100,100,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,62,10,18,200,4,56,1
mw79739.txt,http://www.linux-site.net,24,www.linux-site.net,18,0,net,85.85034014,0.6,0.0384199,0.055442742,3,1,0,0,0,11,0.458,0,0,0,0,0,2,0.083,0,3,107,1,linux-site,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
568168.txt,https://www.aggielandflowers.com,31,www.aggielandflowers.com,24,0,com,100,1,0.5229071,0.058684731,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,529,8393,1,aggielandflowers,100,100,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,17,4,4,3,0,6,1
602162.txt,https://www.abbeywhisky.com,26,www.abbeywhisky.com,19,0,com,100,1,0.5229071,0.045276964,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,12202,8539,1,abbeywhisky,100,100,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,176,7,24,277,7,16,1
243410.txt,https://www.highmarkfcu.com,26,www.highmarkfcu.com,19,0,com,100,1,0.5229071,0.050397731,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,352,2614,1,highmarkfcu,100,100,0,0,1,1,0,0,0,4,0,1,1,1,0,1,1,0,1,3,1,11,55,1,10,1
8076987.txt,http://www.globalsystemsolution.id/epcmprojectmanagementpdf/,60,www.globalsystemsolution.id,27,0,id,34.15178571,1,0.0014653,0.057647234,2,1,0,0,0,46,0.767,0,0,0,0,0,3,0.05,0,68,1565,1,globalsystemsolutionepcmprojectmanagementpdf,0,100,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,0,2,1,0
741332.txt,https://www.szaktars.hu,22,www.szaktars.hu,15,0,hu,100,1,0.0022172,0.048462046,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,200,1212,1,szaktars,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,24,0,7,1
mw141635.txt,http://www.6.duogz.com,22,www.6.duogz.com,15,0,com,63.36088154,1,0.5229071,0.048356121,3,2,0,0,0,8,0.364,1,0.045,0,0,0,2,0.091,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446737.txt,https://www.massnews.com,23,www.massnews.com,16,0,com,100,1,0.5229071,0.0643297,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,715,9381,1,massnews,100,100,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,17,7,13,77,2,79,1
mw155266.txt,http://www.victory.com.pl,25,www.victory.com.pl,18,0,pl,80.81632653,0.727272727,0.0069695,0.057075347,2,2,0,0,0,12,0.48,0,0,0,0,0,2,0.08,0,2,570,1,victorycom,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
834801.txt,https://www.pythonchile.cl,25,www.pythonchile.cl,18,0,cl,100,1,0.0012193,0.053546511,2,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,397,257,1,pythonhile,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,3,7,44,0,27,1
158652.txt,https://www.swim.com,19,www.swim.com,12,0,com,100,1,0.5229071,0.061117373,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,493,379,1,swim,100,100,1,1,1,1,0,0,1,2,0,1,0,1,0,0,0,0,1,20,2,5,23,0,23,1
7386674.txt,https://sites.google.com/view/necrologieinfosfroravocal/accueil,62,sites.google.com,16,0,com,30.38782891,0.583333333,0.5229071,0.064774668,3,1,0,0,0,49,0.79,0,0,0,0,0,5,0.081,1,2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162869.txt,https://www.captio.com,21,www.captio.com,14,0,com,100,1,0.5229071,0.071903955,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1133,676,1,captio,100,100,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,39,6,23,57,3,76,1
8041601.txt,https://su89-ewre.web.app/,26,su89-ewre.web.app,17,0,app,62.86043829,0.538461538,0.001502,0.042549443,3,1,0,0,0,12,0.462,2,0.077,0,0,0,4,0.154,1,3,2501,1,su89-ewreweb,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
8035464.txt,https://ipfs.io/ipfs/bafkreialfcxk6b7p4j2ggkao5w7acelqfzyb47japosqql6wxlqw3bvxz4/,80,ipfs.io,7,0,io,12.70558515,1,0.0129268,0.031422886,2,0,0,0,0,58,0.725,11,0.138,0,0,0,3,0.037,1,160,208,1,ipfsipfsbafkreialfcxk6b7p4j2ggkao5w7acelqfzyb47japosqql6wxlqw3bvxz4,0,100,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
mw212504.txt,http://www.mcjm.me,18,www.mcjm.me,11,0,me,73.46938776,1,0.0036375,0.058868404,2,1,0,0,0,6,0.333,0,0,0,0,0,1,0.056,0,14,221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
588358.txt,https://www.thelampliter.com,27,www.thelampliter.com,20,0,com,100,1,0.5229071,0.061969629,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,953,9381,1,thelampliter,100,100,1,1,1,0,0,0,0,2,0,0,1,1,0,0,1,0,1,28,16,36,93,10,89,1
596602.txt,https://www.mauricet.be,22,www.mauricet.be,15,0,be,100,1,0.0033189,0.060078776,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,155,518,1,mauricet,100,100,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,16,0,2,1
8015863.txt,https://grechtaine.web.app/,26,grechtaine.web.app,18,0,app,57.2299169,0.785714286,0.001502,0.054886977,3,1,0,0,0,16,0.615,0,0,0,0,0,2,0.077,1,108,8125,1,grechtaineweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8078623.txt,https://www.coalco.ru/alegrospolish/4/,38,www.coalco.ru,13,0,ru,37.77230769,1,0.0180132,0.061137465,2,1,0,0,0,21,0.553,1,0.026,0,0,0,4,0.105,1,10,56,1,coalcoalegrospolish4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255704.txt,https://www.siftmobile.io,24,www.siftmobile.io,17,0,io,100,1,0.0129268,0.057689112,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,679,271,1,sftmoble,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,31,9,23,1,5,23,1
439384.txt,https://www.popolvuh.nl,22,www.popolvuh.nl,15,0,nl,100,1,0.0082003,0.046862576,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,742,988,1,popolvuh,100,100,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,10,4,11,77,0,8,1
7459570.txt,https://546782d6.sibforms.com/serve/muieafryrvf6wqh6-b6iygg33_ivcmg8coxo7tiiwljllajuzccno69-uhxs-n_rjzv6kibaodqd25nucslbhwwcofnmqmrk9faolizxqcw1klao5fqcihcuvganfmen4mcuarxbqxxsqmzjkx26nuy-v3xkwcdp7-dnvu3jl33duwdvtqykvlc0dfg_mrqyuvpl0nke2dip5b8g,243,546782d6.sibforms.com,21,0,com,6.830843021,0.882352941,0.5229071,0.033764846,3,1,0,0,0,188,0.774,35,0.144,0,0,0,12,0.049,1,267,513,1,546782d6sibformsservemuieafryrvf6wqh6-b6iygg33_ivcmg8coxo7tiiwljllajuzccno69-uhxs-n_rjzv6kibaodqd25nucslbhwwcofnmqmrk9faolizxqcw1klao5fqcihcuvganfmen4mcuarxbqxxsqmzjkx26nuy-v3xkwcdp7-dnvu3jl33duwdvtqykvlc0dfg_mrqyuvpl0nke2dip5b8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,1,0
mw31j25793.txt,http://www.gecici.email,22,www.gecici.email,16,0,email,56.74931129,1,0.0000338,0.068605373,5,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,2,855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
mw209787.txt,http://www.aaktrade.com,22,www.aaktrade.com,16,0,com,90.91880342,1,0.5229071,0.067259646,3,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,8,38,1,aaktrade,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117525.txt,https://www.goat1000.com,23,www.goat1000.com,16,0,com,100,1,0.5229071,0.044948618,3,1,0,0,0,6,0.261,4,0.174,0,0,0,1,0.043,1,299,178,1,goat1000,100,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,88,0,8,1
90750.txt,https://www.addme.com,20,www.addme.com,13,0,com,100,1,0.5229071,0.066898401,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1020,10331,1,addme,100,100,1,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,18,10,14,145,0,145,1
710115.txt,https://www.thecreatorscalendar.com,34,www.thecreatorscalendar.com,27,0,com,100,1,0.5229071,0.068709519,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,1651,2501,1,thecreatorscalendar,100,100,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,55,11,19,322,3,324,1
811473.txt,https://www.hekgrup.com.tr,25,www.hekgrup.com.tr,18,0,tr,100,0.727272727,0.0011882,0.051683827,2,2,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,207,1233,1,hekgrupcom,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,10,3,11,2,0,4,1
107663.txt,https://www.onefootdown.com,26,www.onefootdown.com,19,0,com,100,1,0.5229071,0.069252133,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,5302,29756,1,onefootdown,100,100,1,0,1,0,0,1,0,2,0,1,1,0,0,1,0,1,1,59,4,15,223,0,265,1
mw213940.txt,http://www.aspcindia.com,23,www.aspcindia.com,17,0,com,91.46238377,1,0.5229071,0.064174841,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,14,221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
mw77248.txt,http://www.threadandcotton.com,29,www.threadandcotton.com,23,0,com,74.07202216,1,0.5229071,0.066584373,3,1,0,0,0,17,0.586,0,0,0,0,0,1,0.034,0,9,42,1,threadandtton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634132.txt,https://www.morrisclassic.com,28,www.morrisclassic.com,21,0,com,100,1,0.5229071,0.06846439,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1732,2933,1,morrisclassic,100,100,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,27,39,18,86,0,21,1
mw78003.txt,http://www.youdermoscopy.org,27,www.youdermoscopy.org,21,0,org,58.5928489,1,0.0799628,0.061837383,3,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,18,121,1,youdermoscopy,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw58739.txt,http://www.my-zo.org,19,www.my-zo.org,13,0,org,77.28395062,0.6,0.0799628,0.05784604,3,1,0,0,0,6,0.316,0,0,0,0,0,2,0.105,0,3,162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60418.txt,https://www.youramazingplaces.com,32,www.youramazingplaces.com,25,0,com,100,1,0.5229071,0.059539235,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,581,8047,1,youramazingplaces,100,100,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,31,6,14,108,0,109,1
m2w00506.txt,https://www.commbankonlinehelp.com,33,www.commbankonlinehelp.com,26,0,com,57.92620078,1,0.5229071,0.062308682,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
745319.txt,https://www.singaporeunited.sg,29,www.singaporeunited.sg,22,0,sg,100,1,0.0008953,0.059269002,2,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,745,9381,1,ingaporeunited,93.33333333,93.33333333,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,7,8,13,71,1,83,1
7996066.txt,https://rackspace-authrackspace.web.app/,39,rackspace-authrackspace.web.app,31,0,app,38.74289773,0.518518519,0.001502,0.055740134,3,1,0,0,0,28,0.718,0,0,0,0,0,3,0.077,1,108,8125,1,rackspace-authrackspaceweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17507.txt,https://www.eugene-or.gov,24,www.eugene-or.gov,17,0,gov,100,0.777777778,0.0033282,0.068144018,3,1,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,4324,2699,1,eugene-or,100,100,1,0,1,0,0,1,0,4,0,1,0,1,0,0,0,0,1,2,34,24,125,2,22,1
765396.txt,https://www.959thefox.com,24,www.959thefox.com,17,0,com,100,1,0.5229071,0.042422205,3,1,0,0,0,8,0.333,3,0.125,0,0,0,1,0.042,1,1166,8047,1,959thefox,100,100,1,1,1,1,1,1,0,3,0,1,0,1,0,0,0,0,1,46,25,46,104,4,137,1
mw70268.txt,http://www.nyfirewatch.com,25,www.nyfirewatch.com,19,0,com,70.6122449,1,0.5229071,0.055395732,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,2826,1,nyfirewatch,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
687353.txt,https://www.hcgoncology.com,26,www.hcgoncology.com,19,0,com,100,1,0.5229071,0.063259083,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1931,8047,1,hcgonlogy,0,0,1,1,1,0,0,1,0,8,0,1,1,1,0,0,0,0,1,71,1,4,314,7,338,1
mw78282.txt,http://www.yellowlion.com,24,www.yellowlion.com,18,0,com,86.4750634,1,0.5229071,0.061954159,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,2,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
404006.txt,https://www.castlefieldgallery.co.uk,35,www.castlefieldgallery.co.uk,28,0,uk,100,0.904761905,0.028555,0.057421191,2,2,0,0,0,21,0.6,0,0,0,0,0,2,0.057,1,661,21455,1,castlefieldgalleryco,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,24,10,21,95,0,116,1
123126.txt,https://www.bathspa.ac.uk,24,www.bathspa.ac.uk,17,0,uk,100,0.8,0.028555,0.053151825,2,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,1207,10044,1,bathspaac,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,16,3,22,321,1,23,1
875608.txt,https://www.horiconchamber.com,29,www.horiconchamber.com,22,0,com,100,1,0.5229071,0.067121012,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,557,501,1,horinchamber,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,10,9,10,73,0,12,1
mw213925.txt,http://www.fenicerosa.com,24,www.fenicerosa.com,18,0,com,72.78911565,1,0.5229071,0.072028853,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892679.txt,https://www.earthartist.com,26,www.earthartist.com,19,0,com,100,1,0.5229071,0.06614558,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,597,9381,1,earthartist,100,100,0,1,1,0,0,1,0,2,1,1,1,1,0,0,0,0,1,15,8,17,38,0,39,1
503407.txt,https://www.fitnessclothingmanufacturer.com,42,www.fitnessclothingmanufacturer.com,35,0,com,100,1,0.5229071,0.059143694,3,1,0,0,0,29,0.69,0,0,0,0,0,1,0.024,1,744,13010,1,fitnessclothingmanufacturer,100,100,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,61,4,3,53,0,48,1
7973183.txt,https://serviceman.ch/mtb-auth/,30,serviceman.ch,13,0,ch,52.1379806,1,0.0049832,0.056481873,2,0,0,0,0,19,0.633,0,0,0,0,0,3,0.1,1,261,258000,1,servicemanmtb-auth,0,100,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,3,0,0,2,0
390194.txt,https://www.sierraleonetrc.org,29,www.sierraleonetrc.org,22,0,org,100,1,0.0799628,0.071909386,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,436,4635,1,sierraleonetrc,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,15,12,41,0,13,1
480865.txt,https://www.bloggeries.com,25,www.bloggeries.com,18,0,com,100,1,0.5229071,0.063321182,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,468,166,1,bloggeries,100,100,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,3,16,18,0,4,1
879827.txt,https://www.affirmingcatholicism.org.uk,38,www.affirmingcatholicism.org.uk,31,0,uk,100,0.875,0.028555,0.056959971,2,2,0,0,0,24,0.632,0,0,0,0,0,2,0.053,1,361,1033,1,affirmingcatholicismorg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,7,4,19,3,31,1
mw202720.txt,http://www.zaloshop.net,22,www.zaloshop.net,16,0,net,72.75641026,1,0.0384199,0.058560744,3,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,121,102,1,zaloshop,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
860137.txt,https://www.northroyalton.org,28,www.northroyalton.org,21,0,org,100,1,0.0799628,0.06552698,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1354,262,1,nthroyalton,0,0,1,1,1,0,0,1,3,0,1,1,0,1,0,0,1,0,1,41,16,41,10,82,26,1
603095.txt,https://www.dealatrip.co.uk,26,www.dealatrip.co.uk,19,0,uk,100,0.833333333,0.028555,0.061506331,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,1586,961,1,dealatripco,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,56,50,47,198,0,133,1
8024107.txt,https://hellenicfedmed.org/,26,hellenicfedmed.org,18,0,org,72.96946069,1,0.0799628,0.058290678,3,0,0,0,0,17,0.654,0,0,0,0,0,1,0.038,1,9,81,1,hellenicfedmed,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
637168.txt,https://www.unirpdf.com,22,www.unirpdf.com,15,0,com,100,1,0.5229071,0.051098759,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1727,260,1,unirpdf,100,100,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,36,14,18,0,18,1
8001174.txt,http://stonexgroups.com,22,stonexgroups.com,16,0,com,75.36764706,1,0.5229071,0.060302605,3,0,0,0,0,14,0.636,0,0,0,0,0,1,0.045,0,15,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
507827.txt,https://www.bryantimes.com,25,www.bryantimes.com,18,0,com,100,1,0.5229071,0.061498977,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,4428,24494,1,bryantimes,100,100,0,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,43,6,49,249,5,34,1
